contest-tmp2m-14d__tmp2m,index
23.341698951622725,380651
23.39145415963492,380652
23.62182832316852,380653
23.612842715033178,380654
23.27036414832417,380655
23.298183402097376,380656
23.471357144374178,380657
23.282811476165655,380658
23.054322535081713,380659
22.733596681365704,380660
22.487632355379585,380661
22.079425388539487,380662
21.444254049294088,380663
20.868909976074363,380664
20.401683021273993,380665
20.198168376844038,380666
19.747853339748215,380667
19.434512518394307,380668
19.026212233321345,380669
19.09276361863661,380670
18.61070232880594,380671
18.210487224813058,380672
17.831782953141833,380673
17.385132123736977,380674
26.72738619593971,380675
26.405379016644826,380676
26.1606267156321,380677
25.844320239233046,380678
25.629633629683195,380679
25.35131539023294,380680
25.21967287636121,380681
25.13747339430038,380682
25.219253520148566,380683
24.96776436811405,380684
24.676174968215356,380685
24.334174404615766,380686
23.963115547480193,380687
23.891015238617484,380688
23.756302470076555,380689
23.709268363720263,380690
23.895588579976796,380691
23.693606436835772,380692
23.409707953524872,380693
23.070490299255088,380694
22.928792637589655,380695
22.776435919412904,380696
22.47826948803163,380697
22.492029174621795,380698
22.539536482453062,380699
22.653538531495382,380700
22.547894081378047,380701
22.38108335764314,380702
21.864806932676004,380703
21.74219990168745,380704
21.538760013563916,380705
21.710384836654008,380706
21.789361550166536,380707
21.923071436415665,380708
22.290782896254964,380709
22.500278798302457,380710
22.822040561728212,380711
23.2441692567595,380712
23.339454176638068,380713
23.512364080642623,380714
23.545823854501204,380715
23.39477596272527,380716
23.625496691745745,380717
23.652617770540495,380718
23.552177520185325,380719
23.38996586208579,380720
23.05420899916834,380721
22.810905210224277,380722
22.349619009336415,380723
21.70754495256291,380724
20.956968676212576,380725
20.348560617129372,380726
20.337713101503468,380727
19.705572641678717,380728
19.45010457106706,380729
18.974837208420997,380730
19.061877563371198,380731
18.526552422644766,380732
18.080555656821478,380733
17.692552069922577,380734
17.21170120675272,380735
22.941183170896736,380736
22.70537908508292,380737
22.45837320042504,380738
22.265314286163427,380739
22.093655987317018,380740
21.698209412546102,380741
21.619806021084056,380742
21.55652694999152,380743
21.589001290450486,380744
21.52675278018865,380745
21.251762934236844,380746
20.94564743037364,380747
20.43193960760901,380748
20.367374399739774,380749
20.278036644885937,380750
20.371978920429967,380751
20.40649117419144,380752
20.15002107462981,380753
19.88822918164871,380754
19.404258442301312,380755
19.079692312400013,380756
18.919665280000967,380757
18.778911722803272,380758
18.313011788865754,380759
18.498990554860544,380760
18.591786694259543,380761
18.621665394131238,380762
18.562854418178564,380763
18.307164177443486,380764
18.06075306883381,380765
18.143778513090666,380766
18.265802296388948,380767
18.36729883216992,380768
18.482972646608424,380769
18.772638137396886,380770
18.927254992234545,380771
19.256106844280332,380772
19.604035390371166,380773
19.604627437885718,380774
19.776551173600414,380775
19.897828516784376,380776
19.660787232788874,380777
19.82103073900499,380778
19.910369529661367,380779
19.83465163990125,380780
19.69458278902953,380781
19.425437614089383,380782
19.326176249601616,380783
18.753510890171505,380784
18.288847423161883,380785
17.82044297791883,380786
17.175703144309303,380787
16.844057355470675,380788
16.1719055752536,380789
15.894107116854462,380790
15.469766075838505,380791
15.296610539094631,380792
14.832759358482956,380793
14.315241059969468,380794
13.795577108059332,380795
13.198788068871147,380796
18.800628053311748,380797
18.659822422450976,380798
18.338084760777765,380799
18.188819745527113,380800
18.044649454483515,380801
17.692799946539985,380802
17.688968108593336,380803
17.528747342594706,380804
17.575049571769988,380805
17.51854348476284,380806
17.300913537395896,380807
16.989549825124794,380808
16.54754060242873,380809
16.50203272905679,380810
16.619021172199567,380811
16.48793560284339,380812
16.345933429592264,380813
16.250836867857494,380814
16.066632808372056,380815
15.802232265201841,380816
15.472328686054158,380817
15.09492746573803,380818
14.77344812072054,380819
14.549277713313195,380820
14.562457408103601,380821
14.760628295790264,380822
14.459059453961912,380823
14.519656068668533,380824
14.242999968726245,380825
14.040960360143048,380826
14.084369148119842,380827
14.351590114692893,380828
14.413497548414325,380829
14.349973955853324,380830
14.49157861462694,380831
14.609727276659319,380832
14.804009733157397,380833
15.182718091725418,380834
15.109333129264723,380835
15.292149301841347,380836
15.405943210650706,380837
15.397890771102345,380838
15.539470203797121,380839
15.648970119123005,380840
15.68419707028802,380841
15.726177624461922,380842
15.52175909975343,380843
15.469234015633575,380844
15.111970453909345,380845
14.60765529984047,380846
14.091215853822094,380847
13.602553123419709,380848
13.043433740415981,380849
12.555220487429391,380850
12.013785541263234,380851
11.710452858868456,380852
11.485557056415109,380853
11.028779889337144,380854
10.522843063829425,380855
10.018205087265388,380856
9.466379804303141,380857
15.908229630535807,380858
15.829575438214073,380859
15.696806124586415,380860
15.365838755674813,380861
15.158640869257145,380862
14.96777235740155,380863
14.984153403232275,380864
14.956374183649157,380865
15.186122980181517,380866
15.381564937044132,380867
15.249159663557364,380868
14.98239281162036,380869
14.55821674578114,380870
14.502310000339383,380871
14.370233349225936,380872
14.209773610578866,380873
13.945105693589037,380874
13.735783672912445,380875
13.539502117241161,380876
13.29291288327831,380877
13.330004673008116,380878
12.986530719943293,380879
12.513472166133832,380880
12.187076981960711,380881
11.999249248612028,380882
12.166584251845016,380883
11.971890474381794,380884
12.03228639111371,380885
11.934636548528989,380886
11.64603456682195,380887
11.669317868262443,380888
11.920495188968982,380889
11.886869284974583,380890
11.66892440951548,380891
11.821452720134332,380892
11.885992929993206,380893
11.932808400347518,380894
12.166389208188738,380895
12.228913346627648,380896
12.520706758226863,380897
12.6222555329072,380898
12.632970892943733,380899
12.7367906282035,380900
12.832536273848032,380901
12.827400956294378,380902
12.717898243804596,380903
12.585758624752062,380904
12.552655385416436,380905
12.282938029049632,380906
11.941001807125774,380907
11.488792013954408,380908
11.12824561062433,380909
10.637150990228477,380910
9.996577900619878,380911
9.537545543833335,380912
9.17561361113195,380913
9.228486038647965,380914
8.728613033938633,380915
8.201065786816297,380916
7.6297250820569875,380917
6.942920545759057,380918
17.271009554527378,380919
17.105242960421094,380920
16.925254731481598,380921
16.614932453977794,380922
16.408322387073206,380923
16.416965018062815,380924
16.3309425486879,380925
16.418397404173422,380926
16.779253015076183,380927
16.80811221652554,380928
16.67726294966177,380929
16.526012993036264,380930
16.158667769303467,380931
16.169061260242653,380932
16.01827075310225,380933
15.945918012504537,380934
15.621258863385469,380935
15.402084304893064,380936
15.12368384083246,380937
14.868330054938426,380938
14.494167178752196,380939
14.222469711997492,380940
13.646632976350311,380941
13.302180770590082,380942
13.25315636071689,380943
13.149247164456922,380944
13.037250604791229,380945
13.039681148373973,380946
13.022287671267893,380947
12.665747453270276,380948
12.600141937525049,380949
12.84108291968444,380950
12.817497283285698,380951
12.60287244418253,380952
12.881597230722141,380953
12.999421935441468,380954
13.196344751047157,380955
13.615339421337115,380956
13.5583782873401,380957
13.92151755129975,380958
14.049773576455701,380959
14.120163019490304,380960
14.274574969482451,380961
14.375838824332066,380962
14.37025248494332,380963
14.331518851614584,380964
14.189281750179738,380965
14.123687054191857,380966
13.961400230454787,380967
13.571676357596223,380968
13.078100213650616,380969
12.681338688796389,380970
11.818682353470829,380971
11.419377129990794,380972
10.961723460243016,380973
10.458632610683036,380974
10.400464056050707,380975
9.932588723850118,380976
9.337510660975624,380977
8.75903316444978,380978
8.164885718361223,380979
20.675409976235215,380980
20.457153443405808,380981
20.248262390644886,380982
20.023251221913366,380983
19.81880069303016,380984
19.52428068778204,380985
19.426142167871152,380986
19.439372168440684,380987
19.5054820086772,380988
19.70137897968353,380989
19.71295133754688,380990
19.51840909895621,380991
18.98390348136153,380992
18.884551438278926,380993
18.795440803570273,380994
18.55651472845339,380995
18.78054219048761,380996
18.57997239254284,380997
18.315546212997283,380998
17.88078302000043,380999
17.6669807723493,381000
17.379893359482605,381001
16.787144921910926,381002
16.15370041101278,381003
16.142362280959674,381004
16.2444237176914,381005
16.20619710122472,381006
16.091093549306745,381007
15.785326267461592,381008
15.456967983992737,381009
15.207373723837359,381010
15.31690911812337,381011
15.296746145839844,381012
15.273262259635597,381013
15.460945939109747,381014
15.72741643808927,381015
16.048031976648993,381016
16.32202973470369,381017
16.280234726647862,381018
16.45916803183508,381019
16.833589159950726,381020
16.856436172963704,381021
16.93687028422239,381022
16.90058644427882,381023
16.95720292131681,381024
16.851700411162426,381025
16.55773950046818,381026
16.551537033978843,381027
16.23633452754,381028
15.849829083809778,381029
15.676123538662607,381030
15.14672396804785,381031
14.513477698612348,381032
13.862681491623256,381033
13.424346870123129,381034
12.883390397922064,381035
12.692267488408525,381036
12.041002505430093,381037
11.43398471463155,381038
10.817540674867539,381039
10.019872865110544,381040
19.94295568037844,381041
19.92269112285573,381042
19.743613896389924,381043
19.42896371821886,381044
19.232623640029484,381045
19.099286136398725,381046
18.920235482847424,381047
18.987119034408177,381048
18.96278818237372,381049
19.085131613060057,381050
19.07958148462405,381051
19.002448719564047,381052
18.41281121150521,381053
18.290319055307513,381054
18.232608690077704,381055
18.026015820060884,381056
18.233627964002984,381057
18.089154889569322,381058
17.800890980381798,381059
17.70683436757729,381060
17.45737854566512,381061
16.926681817935776,381062
16.510911169339927,381063
16.00558825829471,381064
15.934801848489347,381065
15.78394339308255,381066
15.571349776259899,381067
15.476747812903058,381068
15.508624225818425,381069
14.821511506291168,381070
14.693621507085041,381071
14.776751702492493,381072
14.816975079076029,381073
14.781926692564058,381074
14.944248831016754,381075
15.153064725433302,381076
15.21505333445896,381077
15.41963614345106,381078
15.425135422511653,381079
15.523399757381855,381080
15.877200800642655,381081
15.875406545923052,381082
15.99923595102147,381083
15.993905900207244,381084
16.043236044808936,381085
16.049785535246073,381086
15.788567692167165,381087
15.761069626992839,381088
15.522101299918981,381089
15.294018565227319,381090
15.033766330330664,381091
14.756812198451128,381092
13.884739796417543,381093
13.428524794923659,381094
12.859590254338304,381095
12.359969347873355,381096
12.210601809579314,381097
11.74749636700809,381098
11.194657897808549,381099
10.405746022575753,381100
9.705988164666792,381101
20.71885834496474,381102
20.565680659448407,381103
20.399796271217504,381104
20.04872628861645,381105
19.88892570688843,381106
19.9070368731441,381107
19.81134105680588,381108
19.923113896600025,381109
19.88446354611428,381110
19.974854100791543,381111
20.006626898083933,381112
19.859202723550908,381113
19.31009409871151,381114
19.058239365077544,381115
19.126568004193228,381116
18.943751082725143,381117
19.082164839243138,381118
18.873658230853035,381119
18.653255436598837,381120
18.512569762830996,381121
18.347978417638487,381122
17.63614312103027,381123
17.207847810670017,381124
16.902151273981946,381125
16.645657944615635,381126
16.631278521686234,381127
16.551712476400162,381128
16.50389537943799,381129
16.209733504320457,381130
15.806818252480783,381131
15.566623677461855,381132
15.745007713935333,381133
15.814432118374373,381134
15.782667186987426,381135
15.986734589452652,381136
16.06406903474584,381137
16.144783683345576,381138
16.339756783873824,381139
16.379760635372186,381140
16.432663221834293,381141
16.71595741809734,381142
16.715735633706853,381143
16.799634276108545,381144
16.819245548543414,381145
16.97009568550423,381146
16.952959734764676,381147
16.739776432420022,381148
16.631477580301947,381149
16.281162372586483,381150
16.15794417768607,381151
15.99979397314982,381152
15.848166022781049,381153
15.201385216872456,381154
14.474563251467497,381155
13.933402907736932,381156
13.308280476988184,381157
13.325768750489202,381158
12.720450227070145,381159
12.016080946037727,381160
11.26481888562811,381161
10.61620521975732,381162
22.289143079191565,381163
22.32492384190913,381164
22.190094487609663,381165
21.92209187839639,381166
21.647094745387825,381167
21.668958900393477,381168
21.562534788459153,381169
21.6259770111557,381170
21.542397208132456,381171
21.511827133761265,381172
21.69229188220081,381173
21.485721021288025,381174
20.930607164357674,381175
20.78241857417059,381176
20.752314840190184,381177
20.570993043916282,381178
20.650246140546983,381179
20.629302260849236,381180
20.41687252055641,381181
20.092261991353983,381182
19.9030899373912,381183
19.41278558740707,381184
19.221241101212424,381185
18.587817153730064,381186
18.265713004575744,381187
18.211534324990218,381188
18.07925850331842,381189
18.13256264884245,381190
18.027182359722648,381191
17.683272377081177,381192
17.455372580334288,381193
17.536108170499574,381194
17.596875091988263,381195
17.633777661426596,381196
17.802240971625224,381197
17.95565364637595,381198
17.85103789003817,381199
17.974220225294676,381200
18.123059985263307,381201
18.346844101420327,381202
18.661431727463004,381203
18.575382010371037,381204
18.653972525964196,381205
18.788218510946667,381206
18.746709775562344,381207
18.646514258303068,381208
18.411282098960285,381209
18.275208250350115,381210
17.91862933503957,381211
17.60997519375334,381212
17.44008450955237,381213
17.248968176299265,381214
17.182420649492393,381215
16.34746198519894,381216
15.724176667127185,381217
15.002823344077726,381218
14.61833416042585,381219
14.064225544272304,381220
13.565637980779462,381221
12.667384769235923,381222
11.966408308211399,381223
22.445724428698508,381224
22.49599594126874,381225
22.363528569983533,381226
22.08649539630313,381227
21.877056889496203,381228
21.835940399331207,381229
21.764668939590734,381230
21.869040256094046,381231
21.689779883652,381232
21.728493052308533,381233
21.921666003322642,381234
21.790085921956518,381235
21.115451956028892,381236
20.95061118801545,381237
21.01747049175192,381238
20.856786137582663,381239
20.8854922423405,381240
20.767886549438956,381241
20.679355746142125,381242
20.238035393650417,381243
20.14172270121269,381244
19.61617559154367,381245
19.350118600194964,381246
18.74530088742399,381247
18.375062964605835,381248
18.1907898312091,381249
18.186346574191365,381250
18.371869094764328,381251
18.195999505457618,381252
17.8845019252149,381253
17.720881263423784,381254
17.887716549085773,381255
17.83432226118411,381256
17.790687207377218,381257
17.8964580763977,381258
18.06563321823116,381259
17.954873847428342,381260
17.99948698857586,381261
18.147528392504647,381262
18.457240704628603,381263
18.705158401342356,381264
18.59633413623291,381265
18.69152003987149,381266
18.786226218021067,381267
19.010407355428516,381268
18.914060962168165,381269
18.523764831689164,381270
18.422473712921974,381271
18.098713059157134,381272
17.79651322992182,381273
17.475425738031007,381274
17.253239801411674,381275
17.113352867824723,381276
16.486447894537257,381277
15.824681129981538,381278
15.038905450184606,381279
14.68836065703438,381280
14.260516377350472,381281
13.5621242221302,381282
12.882332152807782,381283
12.00591426377405,381284
23.443156062292037,381285
23.472865041338828,381286
23.367670049584813,381287
23.099675652134724,381288
22.999370691348215,381289
22.822121496425087,381290
22.844013245564092,381291
22.873003365605015,381292
22.703470753679095,381293
22.65426556306105,381294
22.92702636024314,381295
22.854457960073557,381296
22.27561297346726,381297
21.956407688564926,381298
21.99029329432243,381299
21.65347077845079,381300
21.513582157138114,381301
21.51116643991303,381302
21.254094515011598,381303
20.98087847857364,381304
20.800068446558615,381305
20.337852856527004,381306
20.016256224169744,381307
19.44761034184905,381308
18.975704962795167,381309
18.80462921992765,381310
18.670278046725528,381311
19.022259676962353,381312
18.839231662501472,381313
18.52624447605815,381314
18.44997891087328,381315
18.684565953680984,381316
18.845966274943454,381317
18.955539969234874,381318
19.090280021965064,381319
19.137661020171585,381320
18.808582947608837,381321
18.6150186177389,381322
18.77906324005252,381323
19.078001337629132,381324
19.194219713458338,381325
19.115313011948157,381326
19.15470636038736,381327
19.26865347607439,381328
19.69792860975151,381329
19.572181910078882,381330
19.10628097483149,381331
18.798479752200464,381332
18.61801183750398,381333
18.384914244914285,381334
18.054827166485957,381335
18.131478009363057,381336
18.039140975307337,381337
17.604058180033526,381338
16.827817707774567,381339
15.978561500615173,381340
15.303262426359442,381341
14.860888782317744,381342
14.395077598302672,381343
13.585908311957578,381344
12.84415188245359,381345
24.348799942668727,381346
24.33959566779487,381347
24.217007353198124,381348
24.016166988970177,381349
23.91826216498226,381350
23.97416215110756,381351
23.898683797498574,381352
23.895895254668414,381353
23.688011977056515,381354
23.71763486077152,381355
23.934072488724034,381356
23.866232725230567,381357
23.153423344417345,381358
22.92555555951947,381359
22.945266018261265,381360
22.704544048171112,381361
22.646599947181535,381362
22.247929021289888,381363
22.017313022134818,381364
21.613866215794804,381365
21.43529654076167,381366
21.103322701336342,381367
20.848693149352233,381368
20.08770322439753,381369
19.48357113879944,381370
19.25760977540537,381371
19.346245544449246,381372
19.52792501534286,381373
19.431302678561167,381374
19.33038506264247,381375
19.07617371282883,381376
19.280139463245963,381377
19.516283452015323,381378
19.77907614735117,381379
19.835409108296354,381380
20.016155222212646,381381
19.352138754165576,381382
19.273771855486718,381383
19.529089947156084,381384
19.60459475082056,381385
19.803612455892626,381386
19.671970525878756,381387
19.756078168636332,381388
19.869456702771206,381389
20.210261554548776,381390
20.06121053393685,381391
19.623684439870924,381392
19.377428983713926,381393
19.16692244436195,381394
18.894376168896624,381395
18.81124934357548,381396
18.87251092614069,381397
18.585114399141645,381398
18.007816805368694,381399
17.502374813136885,381400
16.411327353232203,381401
16.07913273445144,381402
15.371827746035605,381403
14.84794364651344,381404
14.07584337632717,381405
13.26081096650816,381406
25.624603690238636,381407
25.487233286098277,381408
25.48304313556151,381409
25.259888496044482,381410
25.15181534772939,381411
25.20546613848383,381412
25.218715238422373,381413
25.22570440678498,381414
25.05843348773228,381415
24.9844303019392,381416
25.19268293441006,381417
25.13988097415393,381418
24.593387496021435,381419
24.464326876223204,381420
24.52337520333473,381421
24.230218793487364,381422
23.981943031544915,381423
23.783297918857425,381424
23.466571861750392,381425
22.90774585238777,381426
22.781750801900223,381427
22.189117764049158,381428
21.976788104103168,381429
21.356617784136063,381430
20.681066986492926,381431
20.362948075765267,381432
20.386104351993172,381433
20.633563879104898,381434
20.54801102913346,381435
20.218551190690064,381436
20.151864402562207,381437
20.29934494210733,381438
20.547986767010478,381439
20.69632204975203,381440
20.94368006557148,381441
21.072196826187888,381442
20.478691051064207,381443
20.295042243610148,381444
20.591231743901094,381445
20.788939932921817,381446
20.809634591283803,381447
20.78670939073352,381448
20.917782550893943,381449
20.90470994050325,381450
21.08285717286757,381451
20.894079903555095,381452
20.573990913663128,381453
20.353742773152497,381454
20.146847789187223,381455
19.936558825560056,381456
19.702610018823417,381457
19.817752440494463,381458
19.37688952522434,381459
18.888210374700666,381460
18.34554987632393,381461
17.560182649067016,381462
17.03424134751982,381463
16.354669730019157,381464
15.859924283921965,381465
15.08817099652459,381466
14.160463317991505,381467
26.25727570324884,381468
26.15318761573605,381469
26.13823794721505,381470
26.051540472312585,381471
25.915161772845597,381472
26.054718178897456,381473
26.035946493667602,381474
26.030236325046435,381475
25.797675669469967,381476
25.721952994271092,381477
25.980385946304665,381478
25.98607845950475,381479
25.476226385197936,381480
25.286321620696437,381481
25.307193169798943,381482
25.004329490640952,381483
24.7218820861182,381484
24.445316534348844,381485
24.123714599340186,381486
23.43306105449646,381487
23.29268755780715,381488
22.72203045358111,381489
22.5972038431419,381490
22.121927551098516,381491
21.424828159819228,381492
21.072520014748914,381493
21.040160262858983,381494
21.09005539986103,381495
21.105017403736504,381496
20.810694651008333,381497
20.66037563704632,381498
20.795049132186644,381499
21.10022502557479,381500
21.31087718098012,381501
21.62406298323557,381502
21.682023025058776,381503
21.08286672233386,381504
20.984299005230266,381505
21.176511422734798,381506
21.34346638361869,381507
21.419998858197324,381508
21.368788914996294,381509
21.48961116985457,381510
21.476601537987065,381511
21.365371879943844,381512
21.292930327350703,381513
20.927931356210717,381514
20.78834664003833,381515
20.43592965302707,381516
20.29180804700595,381517
20.34737804114294,381518
20.13521444468365,381519
19.8210975828592,381520
19.445035941242093,381521
18.916348799717245,381522
18.32246976589854,381523
17.7796980922801,381524
17.1274268802372,381525
16.40084820614699,381526
15.792472185526831,381527
14.897787228799507,381528
26.39047705646228,381529
26.381844272556766,381530
26.328048230405035,381531
26.26836535183515,381532
26.12864864872323,381533
26.203109656287705,381534
26.19057693253904,381535
26.104739009331748,381536
25.902153671087316,381537
25.836256452733476,381538
26.038218561208186,381539
26.02399471264492,381540
25.575415233994622,381541
25.370718991874355,381542
25.384354638203334,381543
25.02488163664803,381544
24.753753292354798,381545
24.52534580774423,381546
24.07600848990252,381547
23.64303223975513,381548
23.464212599033125,381549
22.91087405255913,381550
22.649574599154086,381551
22.263006647396406,381552
21.512655372693622,381553
21.27114068954627,381554
21.096171243753727,381555
21.131315065700715,381556
21.10512294982996,381557
20.79136837289023,381558
20.703265806205756,381559
20.852397005133987,381560
21.183624950960183,381561
21.390296761083725,381562
21.680996113992048,381563
21.774161566282174,381564
21.13558776533394,381565
20.96848010249121,381566
21.11334855849218,381567
21.365730304974786,381568
21.396277794458115,381569
21.338079827201156,381570
21.44738512445763,381571
21.41124003074293,381572
21.307570669063537,381573
21.22964147074676,381574
20.91739640905529,381575
20.74525567238777,381576
20.377765125195832,381577
20.272749618493524,381578
20.287785542957494,381579
20.20010082078936,381580
19.95230029694077,381581
19.48762754614709,381582
19.05307173685368,381583
18.374484835483376,381584
17.84417978381885,381585
17.27543654063342,381586
16.491568638592213,381587
15.786910225379206,381588
14.79543943730251,381589
26.370061418870513,381590
26.419812078289883,381591
26.3571198321077,381592
26.273020751852496,381593
26.053607510506907,381594
26.442413708044786,381595
26.419817584622745,381596
26.322796702712125,381597
26.04815198602235,381598
25.917127308156832,381599
26.21439057337648,381600
26.262527052034827,381601
25.824617586677796,381602
25.666600664967234,381603
25.6998151401362,381604
25.435704601911198,381605
24.936011499980673,381606
24.690222803276352,381607
24.198735876057754,381608
23.66715371256562,381609
23.308664021842198,381610
23.11341761630829,381611
22.786482532968165,381612
22.497382113941313,381613
21.806728257927038,381614
21.331676983245806,381615
21.327086740520592,381616
21.221348070122424,381617
21.28509468500169,381618
21.104879944646687,381619
21.009946739473598,381620
21.095949189317857,381621
21.454248235557394,381622
21.590313791325126,381623
21.95688553880048,381624
22.268869307934867,381625
21.5899941927765,381626
21.358201193939905,381627
21.434100766551843,381628
21.648838474829052,381629
21.667881958199427,381630
21.62532081935447,381631
21.782335553476194,381632
21.662150113739724,381633
21.511979671484657,381634
21.422208782707866,381635
21.154180064021965,381636
20.838175138199254,381637
20.42535310451173,381638
20.191357878378483,381639
20.195613409737952,381640
20.408810069715532,381641
20.287725526711654,381642
19.86400948563482,381643
19.509153492785206,381644
18.672619845199225,381645
18.1639924064566,381646
17.434332166521234,381647
16.82577169703395,381648
16.04303577104769,381649
15.115806970617935,381650
26.386674758210656,381651
26.324317339611703,381652
26.328014438237425,381653
26.35829484980637,381654
26.223168434103936,381655
26.380332855811247,381656
26.323519982723358,381657
26.136949121490613,381658
25.910225180054255,381659
25.832660401812728,381660
26.08894799401131,381661
26.2289710908954,381662
25.824147056454187,381663
25.598458734356065,381664
25.690400119721115,381665
25.268236063242124,381666
24.742176735070398,381667
24.458152794768054,381668
24.064115958805136,381669
23.521436891189992,381670
23.1777116971715,381671
22.907547462780375,381672
22.819374952583953,381673
22.506372221856203,381674
21.810532064411674,381675
21.358968974278984,381676
21.099896651198318,381677
21.017784531926374,381678
21.020403698974704,381679
20.956755644762307,381680
20.86387081573665,381681
20.99420124891526,381682
21.287649591140454,381683
21.552532298624065,381684
21.987819797532428,381685
22.033922390119482,381686
21.61092701341253,381687
21.308813879540043,381688
21.47704117464177,381689
21.669063094179954,381690
21.628867715996897,381691
21.62005110527708,381692
21.784587301913916,381693
21.63931633552418,381694
21.44873898198006,381695
21.363016868929076,381696
21.052845529280656,381697
20.76133089292353,381698
20.37727468653313,381699
20.186911540923006,381700
20.191273476570718,381701
20.352390066186857,381702
20.278034469399962,381703
19.820376947858932,381704
19.4585097292523,381705
18.652677987674508,381706
18.13384937849596,381707
17.42176659395465,381708
16.795927278614023,381709
16.01376709726831,381710
14.99387387681485,381711
26.042526515538697,381712
26.055168033880857,381713
26.076528648767145,381714
26.126460860330543,381715
26.023923227524186,381716
26.009126988074257,381717
25.87385979513268,381718
25.794603599012824,381719
25.532903393817364,381720
25.431312299768685,381721
25.700017434617838,381722
25.933721044385404,381723
25.510984734792906,381724
25.188663302807527,381725
25.22855702472181,381726
24.805392240718987,381727
24.339396270307606,381728
23.818676644831765,381729
23.499319475991012,381730
22.877102504772896,381731
22.73826506424299,381732
22.481898977451337,381733
22.340549150147975,381734
22.003478028347722,381735
21.332258550940804,381736
20.88589532108076,381737
20.567410851966716,381738
20.50800514234809,381739
20.372334706659174,381740
20.55195215596738,381741
20.4902138096245,381742
20.684061240599885,381743
20.952786465434126,381744
21.339808449757918,381745
21.811797071895256,381746
21.973920437555893,381747
21.34301670020335,381748
20.980918786843592,381749
21.127528657921616,381750
21.338627896665077,381751
21.306147821372473,381752
21.27581094206375,381753
21.321547661603987,381754
21.137458676911237,381755
21.018077252064554,381756
21.046873672681205,381757
20.656991411458577,381758
20.375900031585847,381759
19.95537301659013,381760
19.82218582529263,381761
19.827906722425578,381762
20.031186529778598,381763
19.857001672237846,381764
19.36601113519267,381765
19.06825976060735,381766
18.069172047021027,381767
17.822036919800805,381768
17.11500700279111,381769
16.529424887389883,381770
15.690797079324172,381771
14.902736465108557,381772
17.931963901826848,381773
17.70844708223707,381774
17.692031215328726,381775
17.8619795796963,381776
18.280346865205072,381777
18.470584048727755,381778
18.871220246918952,381779
18.94581496743465,381780
18.283877525880744,381781
18.01053244652164,381782
18.310272458844807,381783
18.553086532829944,381784
18.671076290389603,381785
19.435860953742957,381786
19.736495150205418,381787
19.826233377048016,381788
19.85073140729568,381789
19.462520620223927,381790
19.014840347544364,381791
18.378524680989806,381792
18.020343187505006,381793
17.798859279830328,381794
17.884337921945974,381795
18.120708666183145,381796
18.07612009022976,381797
17.57236098725112,381798
17.387090942116544,381799
16.843327265586403,381800
16.577131463318022,381801
16.316781708402765,381802
16.324213522296745,381803
16.537429319642737,381804
16.84302780138342,381805
16.9059986591572,381806
16.914363232052647,381807
17.189987554738078,381808
17.519726771180718,381809
17.688220792311572,381810
17.518409127859176,381811
17.379978995423386,381812
17.47821155175586,381813
17.377845248459952,381814
17.646157122251942,381815
17.62751221071851,381816
17.373242994902174,381817
17.231208895818465,381818
16.989011529438685,381819
16.839165140910158,381820
16.593924907639856,381821
16.241669882769816,381822
15.96805479234334,381823
15.878636914609148,381824
15.962846550623167,381825
15.862423487301156,381826
15.714604703200408,381827
15.81043140928323,381828
16.02807270855072,381829
16.14727379341284,381830
16.350177759949112,381831
16.404342783454023,381832
16.07584079894225,381833
20.7912573475529,381834
20.441244327189757,381835
20.357998960138037,381836
20.291289335029013,381837
20.729461721091702,381838
20.840908657912898,381839
21.08873548177398,381840
21.124241784124074,381841
20.543188247094175,381842
20.249333859950344,381843
20.453346120535333,381844
20.61559899488741,381845
20.73323712608943,381846
21.423614373957303,381847
21.77836910500547,381848
21.745353671648143,381849
21.814733286718337,381850
21.439123258821056,381851
20.833451520959237,381852
20.002157549561712,381853
19.787465642816592,381854
19.485374070948733,381855
19.28132752600844,381856
19.433820796879182,381857
19.430060844822165,381858
19.070710203565262,381859
18.71355084623164,381860
18.035802486463798,381861
17.592606287523918,381862
17.108010462287865,381863
17.098088119310468,381864
17.264771633623585,381865
17.32562186031197,381866
17.348026315942626,381867
17.452880880525434,381868
17.709179591487242,381869
18.01822442718885,381870
18.21379266627578,381871
18.079788163124814,381872
18.02192762765215,381873
18.006752844999895,381874
17.955983085658872,381875
18.174845287873953,381876
18.278911230513447,381877
18.110991378371647,381878
17.839298810537663,381879
17.67482740383972,381880
17.386369014228784,381881
17.022882921722978,381882
16.54192788096691,381883
16.28572410875758,381884
15.90046378541419,381885
16.039468357910778,381886
15.994866252426945,381887
15.747304522977222,381888
15.913567552495723,381889
15.992786193524287,381890
15.996210612353346,381891
15.92351864413986,381892
15.862997487233176,381893
15.581093972569228,381894
22.37318524340542,381895
21.963915661482094,381896
21.855123886757113,381897
21.68195449122137,381898
21.985752279940016,381899
22.3214590698911,381900
22.3499324527341,381901
22.265984704661793,381902
21.92337559551573,381903
21.635656061015123,381904
21.629141836121676,381905
21.68290420643068,381906
21.687157781658595,381907
22.093697385962265,381908
22.29767071897033,381909
22.315661355373184,381910
22.471674410429582,381911
22.071305709483216,381912
21.27939854416805,381913
20.680300410880335,381914
20.30982873461712,381915
19.959077876220736,381916
20.210221154827448,381917
20.20771278982154,381918
20.170605346284766,381919
19.988517451543892,381920
19.73614153080472,381921
